,Unnamed: 0,title,is_fake
2586,2586,двукратный_ADJ олимпийский_ADJ чемпион_NOUN дзюдо_NOUN обвинять_VERB педофилия_NOUN,0
2587,2587,манчестер_NOUN юнайтед_NOUN предлагать_VERB рекордный_ADJ сумма_NOUN лидер_NOUN сборная_NOUN франция_NOUN,0
2588,2588,хотеть_VERB напасть_VERB депутат_NOUN объяснять_VERB убийство_NOUN амурский_ADJ тигр_NOUN самозащита_NOUN,1
2589,2589,центробанк_NOUN потратить_VERB часть_NOUN золотовалютный_ADJ резерв_NOUN стабилизация_NOUN цена_NOUN банан_NOUN морковь_NOUN,1
2590,2590,ес_NOUN попросить_VERB банка_NOUN скромный_ADJ выплата_NOUN бонус_NOUN,0
2591,2591,день_NOUN святой_ADJ патрик_NOUN елка_NOUN красный_ADJ площадь_NOUN становиться_VERB зеленый_ADJ,1
2592,2592,конституционный_ADJ суд_NOUN признавать_VERB неконституционный_ADJ законопроект_NOUN кпрф_NOUN возвращение_NOUN прежний_ADJ пенсионный_ADJ возраст_NOUN,1
2593,2593,хэнкс_NOUN предлагать_VERB сыграть_VERB уолт_NOUN дисней_NOUN,0
2594,2594,совет_NOUN федерация_NOUN предлагать_VERB выдавать_VERB лицензия_NOUN использование_NOUN vpn_X проксисервер_NOUN,1
2595,2595,немецкий_ADJ зеленый_ADJ предлагать_VERB использовать_VERB северный_ADJ транспортировка_NOUN метан_NOUN россия_NOUN,1
2596,2596,суд_NOUN признавать_VERB отказ_NOUN прививка_NOUN уважительный_ADJ причина_NOUN супружеский_ADJ измена_NOUN развод_NOUN,1
2597,2597,полковник_NOUN цру_NOUN отставка_NOUN рассказывать_VERB американец_NOUN украсть_VERB рецепт_NOUN биг_NOUN мак_NOUN ссср_NOUN,1
2598,2598,называть_VERB самый_DET бесполезный_ADJ подарок_NOUN март_NOUN,1
2599,2599,третий_ADJ путь_NOUN панамский_ADJ канал_NOUN построить_VERB миллиард_NOUN доллар_NOUN,0
2600,2600,дубль_NOUN роналд_NOUN приносить_VERB португалия_NOUN ничья_DET матч_NOUN венгрия_NOUN место_NOUN плейофф_NOUN евро_NOUN,0
2601,2601,зюганов_NOUN призывать_VERB силовик_NOUN задушить_VERB гидра_NOUN революция_NOUN зародыш_NOUN,1
2602,2602,атланта_NOUN расправлять_VERB клитор_NOUN джоан_NOUN роулинг_NOUN рассказывать_VERB название_NOUN свой_DET следующий_ADJ книга_NOUN консервативный_ADJ феминизм_NOUN,1
2603,2603,лось_NOUN сорвать_VERB лыжный_ADJ гонка_NOUN норвегия_NOUN,0
2604,2604,называть_VERB причина_NOUN смерть_NOUN актриса_NOUN волчкова_NOUN,0
2605,2605,макаревич_NOUN заговаривать_VERB покупка_NOUN крым_NOUN россия_NOUN,0
2606,2606,матч_NOUN кхл_NOUN спартак_NOUN автомобилист_NOUN пройти_VERB италия_NOUN,0
2607,2607,клуб_NOUN нхл_NOUN забросить_VERB шайба_NOUN секунда_NOUN,0
2608,2608,немецкий_ADJ школьник_NOUN сделать_VERB открытие_NOUN классический_ADJ механика_NOUN,0
2609,2609,уровень_NOUN безработица_NOUN еврозона_NOUN вырастать_VERB процент_NOUN,0
2610,2610,желать_VERB выходной_NOUN выезжать_VERB граница_NOUN россиянин_NOUN заплатить_VERB пошлина_NOUN тысяча_NOUN рубль_NOUN,1
2611,2611,фас_NOUN заподозривать_VERB таможенник_NOUN нарушение_NOUN антимонопольный_ADJ закон_NOUN,0
2612,2612,владимир_NOUN кличко_NOUN побеждать_VERB александр_NOUN поветкин_NOUN,0
2613,2613,байконур_NOUN успешно_ADV стартовать_VERB юбилейный_ADJ протонм_NOUN,0
2614,2614,российский_ADJ дзюдоистка_NOUN кузютина_NOUN завоевывать_VERB бронза_NOUN олимпийский_ADJ игра_NOUN,0
2615,2615,чехия_NOUN высылать_VERB российский_ADJ дипломат_NOUN изза_NOUN ввод_NOUN войско_NOUN год_NOUN,1
2616,2616,вмс_NOUN сша_NOUN начинать_VERB поиск_NOUN замена_NOUN истребитель_NOUN super_X hornet_X,0
2617,2617,канаев_NOUN завоевывать_VERB пятый_ADJ золото_NOUN чм_X художественный_ADJ гимнастика_NOUN,0
2618,2618,официальный_ADJ курс_NOUN евро_NOUN упасть_VERB ниже_ADV рубль_NOUN,0
2619,2619,роскомнадзор_NOUN запрещать_VERB упоминание_NOUN клитор_NOUN территория_NOUN российский_ADJ федерация_NOUN,1
2620,2620,сми_NOUN узнавать_VERB название_NOUN выводить_VERB средство_NOUN рубеж_NOUN российский_ADJ банк_NOUN,0
2621,2621,хотеть_VERB кухня_NOUN возле_ADP главное_NOUN офис_NOUN burger_X king_X москва_NOUN проходить_VERB митинг_NOUN увеличение_NOUN вакансия_NOUN женский_ADJ персонал_NOUN фастфуда_ADV,1
2622,2622,американец_NOUN обезвреживать_VERB вооруженный_ADJ член_NOUN запрещать_VERB россия_NOUN игила_NOUN арестовывать_VERB обвинять_VERB исламофобия_NOUN,1
2623,2623,русский_ADJ бомба_NOUN повреждать_VERB основной_ADJ весло_NOUN наш_DET корабль_NOUN минобороны_NOUN великобритания_NOUN опубликовывать_VERB официальный_ADJ заявление_NOUN инцидент_NOUN черный_ADJ море_NOUN,1
2624,2624,повашему_ADV заслуживать_VERB симоньян_NOUN посоветовать_VERB россиянин_NOUN ныть_VERB чужой_ADJ дворец_NOUN вспомнить_VERB путин_NOUN спасать_VERB девяностый_ADJ,1
2625,2625,лувр_NOUN объявлять_VERB продажа_NOUN мебельный_ADJ гарнитур_NOUN людовик_NOUN xiv_X бизнесмен_NOUN геленджик_NOUN,1
2626,2626,роспотребнадзор_NOUN пригрозить_VERB замедлять_VERB ввоз_NOUN импортный_ADJ лекарство_NOUN наказывать_VERB запад_NOUN санкция_NOUN,1
2627,2627,ньюйоркский_ADJ суд_NOUN подтверждать_VERB невиновность_NOUN дэн_NOUN браун_NOUN плагиат_NOUN,0
2628,2628,биологический_ADJ возраст_NOUN человек_NOUN научаться_VERB вычислять_VERB анализ_NOUN кровь_NOUN,0
2629,2629,рпц_NOUN объяснять_VERB вспышка_NOUN коронавирус_NOUN москва_NOUN безбожничество_NOUN недостаточный_ADJ пожертвование_NOUN храм_NOUN,1
2630,2630,средний_ADJ цена_NOUN литр_NOUN бензин_NOUN россия_NOUN превышать_VERB рубль_NOUN,0
2631,2631,первый_ADJ российский_ADJ умный_ADJ бомба_NOUN похищать_VERB деньги_NOUN счет_NOUN воинский_ADJ часть_NOUN,1
2632,2632,байден_NOUN потребовать_VERB путин_NOUN закрывать_VERB камаз_NOUN получение_NOUN приглашение_NOUN саммит_NOUN климат_NOUN,1
2633,2633,чемпион_NOUN мир_NOUN тайский_ADJ бокс_NOUN становиться_VERB боевик_NOUN исламский_ADJ государство_NOUN,0
2634,2634,цена_NOUN нефть_NOUN wti_X снижаться_VERB публикация_NOUN данные_ADJ запас_NOUN сша_NOUN,0
2635,2635,линда_NOUN хэмилтон_NOUN сыграть_VERB мать_NOUN живой_ADJ компьютер_NOUN,0
2636,2636,съемка_NOUN хоббит_NOUN откладывать_VERB изза_NOUN язва_NOUN питер_NOUN джексон_NOUN,0
2637,2637,швейцарская_ADJ выставка_NOUN участие_NOUN ларри_NOUN кларка_NOUN подвергать_VERB цензура_NOUN,0
2638,2638,россия_NOUN признавать_VERB независимость_NOUN косово_NOUN обмен_NOUN признание_NOUN крым_NOUN,1
2639,2639,уголовный_ADJ ответственность_NOUN вместо_ADP депутат_NOUN нести_VERB голосовать_VERB избиратель_NOUN,1
2640,2640,год_NOUN население_NOUN хабаровский_ADJ край_NOUN вырастать_VERB полмиллиона_NOUN глава_NOUN регион_NOUN мочь_VERB представлять_VERB госнаграда_NOUN,1
2641,2641,oshkosh_X получать_VERB заказ_NOUN тысяча_NOUN бронетранспортер_NOUN,0
2642,2642,выходить_VERB трейлер_NOUN персональный_ADJ покупатель_NOUN кристен_NOUN стюарт_NOUN,0
2643,2643,клим_NOUN шипенко_NOUN потерять_VERB видеозапись_NOUN сделать_VERB борт_NOUN мкс_NOUN,1
2644,2644,депутат_NOUN кпрф_NOUN госпитализировать_VERB укус_NOUN гремучий_ADJ змея_NOUN который_DET пытаться_VERB раздавливать_VERB ботинок_NOUN,1
2645,2645,видео_NOUN kuzno_X productions_X итальянец_NOUN пробовать_VERB тюремный_ADJ баланда_NOUN возглавлять_VERB тренд_NOUN youtube_X,1
2646,2646,астронавт_NOUN выходить_VERB космос_NOUN ремонтировать_VERB оборудование_NOUN мкс_NOUN,0
2647,2647,челси_NOUN упускать_VERB шанс_NOUN выходить_VERB лидер_NOUN чемпионат_NOUN англия_NOUN,0
2648,2648,чубайс_NOUN отменять_VERB продажа_NOUN акция_NOUN роснать_ADV,0
2649,2649,отместка_NOUN блокировка_NOUN немецкоязычный_ADJ youtubeканалов_X rt_X российский_ADJ турист_NOUN обесточивать_VERB турецкий_ADJ отель_NOUN постоялец_NOUN германия_NOUN,1
2650,2650,глава_NOUN окр_NOUN поздняков_NOUN ошибка_NOUN заблокировать_VERB instagram_X,1
2651,2651,доставка_NOUN гитлеркебаб_NOUN гамбург_NOUN просуществовать_VERB минута_NOUN момент_NOUN открытие_NOUN,1
2652,2652,депутат_NOUN пожаловаться_VERB злоумышленник_NOUN который_DET переводить_VERB млрд_NOUN рубль_NOUN счет_NOUN швейцарский_ADJ банк_NOUN,1
2653,2653,усманов_NOUN написать_VERB письмо_NOUN глава_NOUN мокнуть_VERB поддержка_NOUN российский_ADJ легкоатлет_NOUN,0
2654,2654,давать_VERB единый_ADJ россия_NOUN явлинский_NOUN раскритиковывать_VERB европарламент_NOUN вручение_NOUN премия_NOUN сахаров_NOUN навальный_ADJ,1
2655,2655,вася_NOUN обломов_NOUN смочь_VERB становиться_VERB почетный_ADJ гражданин_NOUN магаданский_ADJ область_NOUN изза_NOUN отсутствие_NOUN судимость_NOUN,1
2656,2656,нонна_NOUN мордюкова_NOUN госпитализировать_VERB цкб_X,0
2657,2657,страховщик_NOUN предсказывать_VERB многомиллиардный_ADJ убыток_NOUN изза_NOUN засуха_NOUN сша_NOUN,0
2658,2658,прямой_ADJ линия_NOUN путин_NOUN пообещать_VERB пока_SCONJ отдавать_VERB сибирь_NOUN китай_NOUN,1
2659,2659,конструкция_NOUN гоночный_ADJ камаз_NOUN исчезать_VERB последний_ADJ отечественный_ADJ деталь_NOUN,1
2660,2660,роскомнадзор_NOUN проверять_VERB пропаганда_NOUN гомосексуализм_NOUN мультфильм_NOUN голубой_ADJ щенок_NOUN летучий_ADJ корабль_NOUN,1
2661,2661,якутия_NOUN проводить_VERB первый_ADJ россия_NOUN олимпиада_NOUN украинский_ADJ язык_NOUN,1
2662,2662,появляться_VERB видео_NOUN раздевалка_NOUN ростов_NOUN победа_NOUN андерлехт_NOUN,0
2663,2663,украина_NOUN пригрозить_VERB санкция_NOUN партнер_NOUN северный_ADJ,0
2664,2664,airbus_X построить_VERB крупный_ADJ мир_NOUN спутниковый_ADJ группировка_NOUN,0
2665,2665,депутат_NOUN обязывать_VERB выполнять_VERB менее_ADV предвыборный_ADJ обещание_NOUN,1
2666,2666,работать_VERB нерабочий_ADJ день_NOUN получать_VERB бюджет_NOUN тысяча_NOUN рубль_NOUN,1
2667,2667,цена_NOUN автомобиль_NOUN газ_NOUN ваз_NOUN вырастать_VERB,0
2668,2668,николай_NOUN ii_X дворец_NOUN прекрасно_ADV помнить_VERB это_PRON заканчиваться_VERB историк_NOUN предупреждать_VERB элита_NOUN опасность_NOUN роскошь_NOUN,1
2669,2669,россия_NOUN украина_NOUN белоруссия_NOUN казахстан_NOUN приступать_VERB создание_NOUN единый_ADJ экономический_ADJ пространство_NOUN,0
2670,2670,роскосмос_NOUN называть_VERB свой_DET лунапарк_NOUN сколково_ADV честь_NOUN гагарина_NOUN,1
2671,2671,январь_NOUN москва_NOUN проходить_VERB плановый_ADJ работа_NOUN замена_NOUN тротуарный_ADJ плитка_NOUN,1
2672,2672,цб_NOUN отзывать_VERB лицензия_NOUN московский_ADJ смоленский_NOUN банк_NOUN,0
2673,2673,принимать_VERB мера_NOUN отказываться_VERB премия_NOUN союз_NOUN журналист_NOUN отреагировать_VERB присуждение_NOUN нобелевский_ADJ премия_NOUN муратов_NOUN,1
2674,2674,система_NOUN ios_X закрывать_VERB госорган_NOUN доступ_NOUN контент_NOUN пользователь_NOUN,0
2675,2675,fitch_X предупреждать_VERB возможный_ADJ снижение_NOUN рейтинг_NOUN китай_NOUN,0
2676,2676,госдума_NOUN предлагать_VERB лишать_VERB манизывать_VERB российский_ADJ гражданство_NOUN,1
2677,2677,противник_NOUN вакцинация_NOUN начинать_VERB блокировать_VERB симкарта_NOUN,1
2678,2678,барселона_NOUN разгромить_VERB реал_NOUN элькласико_NOUN,0
2679,2679,определять_VERB эффективный_ADJ сахарный_ADJ диабет_NOUN диета_NOUN,0
2680,2680,марат_NOUN хуснуллин_NOUN предлагать_VERB включать_VERB москва_NOUN состав_NOUN российский_ADJ федерация_NOUN,1
2681,2681,центр_NOUN гамалея_NOUN выпускать_VERB вакцина_NOUN спутник_NOUN зеро_NOUN добавление_NOUN сахар_NOUN,1
2682,2682,июль_NOUN перевыпускать_VERB карта_NOUN сбербанк_NOUN сотрудник_NOUN который_DET оформлять_VERB ранее_ADV,1
2683,2683,армия_NOUN фанатка_NOUN bts_X занимать_VERB место_NOUN боеспособность_NOUN мир_NOUN,1
2684,2684,новый_ADJ ведущий_NOUN шоу_NOUN вечерний_ADJ ургант_NOUN становиться_VERB екатерина_NOUN андреев_NOUN,1
2685,2685,дональд_NOUN трамп_NOUN заводить_VERB страница_NOUN одноклассник_NOUN,1
2686,2686,сторонник_NOUN греть_VERB тунберг_NOUN взрывать_VERB нефтехранилище_NOUN стратегический_ADJ резерв_NOUN индия_NOUN,1
2687,2687,сеть_NOUN появляться_VERB петиция_NOUN призыв_NOUN вернуть_VERB михаил_NOUN ефремов_NOUN колония_NOUN,1
2688,2688,камасутра_NOUN признавать_VERB олимпийский_ADJ вид_NOUN спорт_NOUN,1
2689,2689,lady_X gaga_X бейонсе_NOUN выдвигать_VERB награда_NOUN mtv_X девять_NUM номинация_NOUN,0
2690,2690,роскосмос_NOUN размещать_VERB вакансия_NOUN мемолог_NOUN,1
2691,2691,россия_NOUN объявлять_VERB торговый_ADJ война_NOUN ес_NOUN сателлит_NOUN,0
2692,2692,билл_NOUN гейтс_NOUN чипировать_VERB получать_VERB право_NOUN бесплатный_ADJ обновление_NOUN продукт_NOUN microsoft_X,1
2693,2693,алексей_NOUN навальный_ADJ экстрадировать_VERB кндр_NOUN дело_NOUN оскорбление_NOUN сталин_NOUN,1
2694,2694,воронеж_NOUN размах_NOUN отмечать_VERB юбилейный_ADJ прорыв_NOUN теплотрасса_NOUN,1
2695,2695,дмитрий_NOUN рогозин_NOUN заявлять_VERB успешный_ADJ завершение_NOUN работа_NOUN модуль_NOUN наука_NOUN,1
2696,2696,московский_ADJ полиция_NOUN помогать_VERB таджикистан_NOUN мобилизовать_VERB резервист_NOUN война_NOUN талиб_NOUN,1
2697,2697,новый_ADJ macbook_X появляться_VERB модуль_NOUN,0
2698,2698,геленджикский_ADJ дворец_NOUN искать_VERB заблудиться_VERB офицер_NOUN ядерный_ADJ чемоданчик_NOUN,1
2699,2699,место_NOUN действие_NOUN stalker_X становиться_VERB норильск_NOUN,1
2700,2700,сша_NOUN принимать_VERB вооружение_NOUN ядерный_ADJ бомба_NOUN пониженный_VERB выброс_NOUN углекислый_ADJ газ_NOUN,1
2701,2701,объявлять_VERB воссоединение_NOUN группа_NOUN тату_NOUN проводить_VERB тур_NOUN поддержка_NOUN традиционный_ADJ ценность_NOUN,1
2702,2702,автоваз_NOUN повышать_VERB цена_NOUN,0
2703,2703,плющенко_NOUN рассказывать_VERB успешно_ADV перенести_VERB операция_NOUN,0
2704,2704,китай_NOUN арестовывать_VERB пассажир_NOUN авиалайнер_NOUN лететь_VERB сша_NOUN тайвань_NOUN,1
2705,2705,григорий_NOUN явлинский_NOUN открывать_VERB отделение_NOUN партия_NOUN яблоко_NOUN севастополь_NOUN,1
2706,2706,называть_VERB неустранимый_ADJ опасность_NOUN лишний_ADJ вес_NOUN,0
2707,2707,второй_ADJ очередь_NOUN эрмитаж_NOUN открываться_VERB геленджик_NOUN весна_NOUN год_NOUN,1
2708,2708,посольство_NOUN сша_NOUN москва_NOUN проходить_VERB митинг_NOUN бездомный_ADJ отмена_NOUN американский_ADJ санкция_NOUN против_ADP xiaomi_X,1
2709,2709,изза_NOUN рост_NOUN цена_NOUN жилье_NOUN житель_NOUN астрахань_NOUN переселяться_VERB бобровый_ADJ хатка_NOUN,1
2710,2710,цена_NOUN нефть_NOUN вынуждать_VERB еврокомиссия_NOUN повышать_VERB прогноз_NOUN инфляция_NOUN,0
2711,2711,израиль_NOUN купить_VERB итальянский_ADJ учебный_ADJ самолет_NOUN,0
2712,2712,госдума_NOUN призывать_VERB запрещать_VERB пароль_NOUN длинный_ADJ символ_NOUN,1
2713,2713,золотовалютный_ADJ резерв_NOUN россия_NOUN вырастать_VERB рекордный_ADJ процент_NOUN,0
2714,2714,мчс_NOUN награждать_VERB школьник_NOUN разбивать_VERB вечер_NOUN февраль_NOUN фонарик_NOUN,1
2715,2715,попогребский_ADJ входить_VERB жюри_NOUN фестиваль_NOUN сандэнс_NOUN,0
2716,2716,госдума_NOUN предлагать_VERB принудительно_ADV заменять_VERB смартфон_NOUN россиянин_NOUN clubhouse_X яндекстелемост_NOUN,1
2717,2717,казак_NOUN перессориться_VERB изза_NOUN место_NOUN совет_NOUN федерация_NOUN,1
2718,2718,чемпион_NOUN мир_NOUN гимнастика_NOUN признаваться_VERB употребление_NOUN кокаин_NOUN,0
2719,2719,новогодний_ADJ утренник_NOUN ельцинцентр_NOUN дед_NOUN мороз_NOUN заявлять_VERB чувствовать_VERB снегурочка_NOUN,1
2720,2720,закрывать_VERB уголовный_ADJ дело_NOUN бывший_ADJ гендиректор_NOUN компания_NOUN русский_ADJ стандарт_NOUN водка_NOUN,0
2721,2721,химик_NOUN продемонстрировать_VERB кандидат_NOUN предшественник_NOUN рнк_NOUN,0
2722,2722,конгресс_NOUN сша_NOUN навязывать_VERB рамсфелд_NOUN тысяча_NOUN солдат_NOUN,0
2723,2723,цска_NOUN обыгрывать_VERB гость_NOUN летовус_NOUN ритас_NOUN первый_ADJ матч_NOUN баскетбольный_ADJ евролига_NOUN,0
2724,2724,новый_ADJ директор_NOUN объяснять_VERB увольнение_NOUN исаакий_NOUN оптимизация_NOUN штат_NOUN,0
2725,2725,течение_NOUN год_NOUN каждый_DET российский_ADJ чиновник_NOUN обязывать_VERB написать_VERB статья_NOUN украина_NOUN,1
2726,2726,илона_NOUN маск_NOUN купить_VERB компания_NOUN производство_NOUN экомобиль_NOUN паровой_ADJ тяга_NOUN,1
2727,2727,избирательница_NOUN приходить_VERB студия_NOUN cnn_X подтверждать_VERB голосовать_VERB байден_NOUN,1
2728,2728,омон_NOUN разгонять_VERB очередь_NOUN офис_NOUN турецкий_ADJ авиалиния_NOUN принимать_VERB пикет_NOUN,1
2729,2729,комплекс_NOUN бук_NOUN развертывать_VERB минск_NOUN возвращаться_VERB место_NOUN постоянный_ADJ дислокация_NOUN,1
2730,2730,рпц_NOUN рассказывать_VERB прививать_VERB млн_X прихожанин_NOUN помощь_NOUN гмоладан_NOUN спутник_NOUN v_X,1
2731,2731,сергей_NOUN собянин_NOUN пообещать_VERB очищать_VERB москва_NOUN коренная_ADJ москвич_NOUN год_NOUN,1
2732,2732,американский_ADJ суд_NOUN запрещать_VERB называть_VERB байден_NOUN бидон_NOUN,1
2733,2733,двигатель_NOUN ракета_NOUN ангар_NOUN предлагать_VERB сделать_VERB многоразовый_ADJ,0
2734,2734,кнессет_NOUN израиль_NOUN постанавливать_VERB сделать_VERB обрез_NOUN весь_DET огнестрельный_ADJ оружие_NOUN,1
2735,2735,опубликовывать_VERB неизвестный_ADJ произведение_NOUN сэлинджер_NOUN,0
2736,2736,российский_ADJ дачник_NOUN обязывать_VERB выращивать_VERB морковь_NOUN,1
2737,2737,уаз_NOUN объяснять_VERB рост_NOUN цена_NOUN свой_DET продукция_NOUN глобальный_ADJ подорожание_NOUN нанопроводник_NOUN,1
2738,2738,дагестан_NOUN зарплата_NOUN учитель_NOUN зависеть_VERB получать_VERB школьник_NOUN оценка_NOUN,1
2739,2739,москвич_NOUN мочь_VERB посмотреть_VERB послушать_VERB крупный_ADJ писатель_NOUN испания_NOUN,0
2740,2740,германия_NOUN находить_VERB фрагмент_NOUN конный_ADJ статуя_NOUN император_NOUN август_NOUN,0
2741,2741,виктор_NOUN золотов_NOUN призывать_VERB женщина_NOUN готовый_ADJ воспитывать_VERB ребенок_NOUN отдавать_VERB росгвардия_NOUN,1
2742,2742,строитель_NOUN обвинять_VERB евроцемент_NOUN груп_NOUN незаконный_ADJ повышение_NOUN цена_NOUN,0
2743,2743,приезжать_VERB клуб_NOUN ковидный_ADJ вечеринка_NOUN москвич_NOUN оштрафовать_VERB выпивать_VERB сотрудник_NOUN полиция_NOUN,1
2744,2744,лыжница_NOUN приносить_VERB сборная_NOUN россия_NOUN шестой_ADJ золото_NOUN паралимпиада_NOUN,0
2745,2745,greenpeace_X начинать_VERB выбрасывать_VERB океан_NOUN биоразлагать_VERB пластик_NOUN кормежка_NOUN кит_NOUN,1
2746,2746,вмс_NOUN индия_NOUN вооружаться_VERB второй_ADJ фрегатомневидимка_NOUN,0
2747,2747,сихарулидзе_NOUN определять_VERB главный_ADJ недостаток_NOUN дуэт_NOUN кавагути_NOUN смирнов_NOUN,0
2748,2748,moodys_X понижать_VERB кредитный_ADJ рейтинг_NOUN латвия_NOUN,0
2749,2749,россия_NOUN белоруссия_NOUN договариваться_VERB поставка_NOUN нефть_NOUN,0
2750,2750,тимошенко_NOUN преодолевать_VERB топливный_ADJ кризис_NOUN,0
2751,2751,lg_X снабжать_VERB включать_VERB экран_NOUN,0
2752,2752,уральский_ADJ вицегубернатор_NOUN похищать_VERB неизвестный_ADJ заставлять_VERB принимать_VERB дар_NOUN шесть_NUM квартира_NOUN внедорожник_NOUN,1
2753,2753,иннопром_NOUN подписывать_VERB соглашение_NOUN ремонт_NOUN детский_ADJ сад_NOUN село_NOUN арамашево_NOUN,1
2754,2754,участник_NOUN климатический_ADJ форум_NOUN глазго_NOUN выбрасывать_VERB море_NOUN тонна_NOUN пластиковый_ADJ стаканчик_NOUN,1
2755,2755,сколково_ADV вывести_VERB собака_NOUN который_DET самостоятельно_ADV проходить_VERB курсы_NOUN фронтендразработка_NOUN яндекс_NOUN,1
2756,2756,виктор_NOUN янукович_NOUN отказываться_VERB приютить_VERB альфа_NOUN конда_NOUN свой_DET ростовский_ADJ дом_NOUN расистский_ADJ соображение_NOUN,1
2757,2757,центробанк_NOUN запрещать_VERB выдавать_VERB кредит_NOUN айфон_NOUN,1
2758,2758,россиянин_NOUN мочь_VERB наказывать_VERB уклонение_NOUN участие_NOUN всероссийский_ADJ перепись_NOUN население_NOUN,1
2759,2759,бритни_NOUN спирс_NOUN обвинять_VERB жестокий_ADJ обращение_NOUN ребенок_NOUN,0
2760,2760,центр_NOUN новосибирск_NOUN входить_VERB список_NOUN объект_NOUN всемирный_ADJ культурный_ADJ наследие_NOUN юнеско_NOUN,1
2761,2761,динамо_NOUN удерживать_VERB победа_NOUN матч_NOUN сатурн_NOUN,0
2762,2762,обманывать_VERB сочинский_ADJ дольщик_NOUN оказываться_VERB наркоман_NOUN,1
2763,2763,газпром_NOUN вкладывать_VERB ангола_NOUN миллион_NOUN доллар_NOUN,0
2764,2764,терновый_ADJ венец_NOUN иисус_NOUN замироточить_VERB нефть_NOUN,1
2765,2765,англия_NOUN снимать_VERB фильм_NOUN палач_NOUN человек_NOUN,0
2766,2766,российский_ADJ семья_NOUN называть_VERB новорожденный_ADJ близнец_NOUN марио_NOUN луиджи_NOUN выплачивать_VERB nintendo_X млн_X рубль_NOUN,1
2767,2767,милиция_NOUN защищать_VERB футболист_NOUN локомотив_NOUN болельщик_NOUN,0
2768,2768,официально_ADV анонсировать_VERB третий_ADJ дополнение_NOUN skyrim_X,0
2769,2769,футболист_NOUN зенит_NOUN отделываться_VERB штраф_NOUN буйство_NOUN аэропорт_NOUN,0
2770,2770,союзмолоко_NOUN называть_VERB треть_NOUN надоедать_VERB бумажный_ADJ,0
2771,2771,травма_NOUN спина_NOUN помешать_VERB лоськов_NOUN выступать_VERB евро_NOUN,0
2772,2772,победный_ADJ серия_NOUN лидер_NOUN чемпионат_NOUN кхл_NOUN прерываться_VERB,0
2773,2773,август_NOUN вход_NOUN мавзолей_NOUN ленин_NOUN доступный_ADJ исключительно_PART предъявление_NOUN qrкода_X,1
2774,2774,киргизия_NOUN проходить_VERB фестиваль_NOUN насвайный_ADJ скульптура_NOUN,1
2775,2775,собянин_NOUN подарить_VERB омск_NOUN станция_NOUN московский_ADJ метро_NOUN,1
2776,2776,бельгия_NOUN запрещать_VERB школа_NOUN принимать_VERB работа_NOUN учитель_NOUN татуировка_NOUN,1
2777,2777,путин_NOUN назарбаев_NOUN поделить_VERB каспийский_ADJ море_NOUN,0
2778,2778,чиновник_NOUN объявлять_VERB голодовка_NOUN изза_NOUN перенос_NOUN ялтинский_ADJ экономический_ADJ форум_NOUN,1
2779,2779,ирак_NOUN соглашаться_VERB обменять_VERB долг_NOUN россия_NOUN нефть_NOUN,0
2780,2780,россия_NOUN создавать_VERB национальный_ADJ реестр_NOUN антипрививочник_NOUN,1
2781,2781,спартак_NOUN довольный_ADJ решение_NOUN дело_NOUN сычев_NOUN,0
2782,2782,выигрывать_VERB авангард_NOUN кубок_NOUN гагарин_NOUN пропадать_VERB дорожный_ADJ яма_NOUN,1
2783,2783,кудрин_NOUN счесть_VERB нереалистичный_ADJ выполнение_NOUN задача_NOUN медведев_NOUN ввп_NOUN,0
2784,2784,июль_NOUN вырастать_VERB тариф_NOUN газ_NOUN электроэнергия_NOUN грузовой_ADJ железнодорожный_ADJ перевозка_NOUN,0
2785,2785,пользователь_NOUN интернет_NOUN назначать_VERB альба_NOUN девушка_NOUN бонд_NOUN,0
2786,2786,турецкий_ADJ форвард_NOUN нихат_NOUN отказываться_VERB переходить_VERB спартак_NOUN,0
2787,2787,решение_NOUN цукерберг_NOUN придерживать_VERB акция_NOUN facebook_X помогать_VERB вырастать_VERB процент_NOUN,0
2788,2788,роскосмос_NOUN опровергать_VERB отказ_NOUN полет_NOUN луна_NOUN,0
2789,2789,нацгвардия_NOUN подавать_VERB иск_NOUN дональд_NOUN трамп_NOUN млн_X доллар_NOUN изза_NOUN зимний_ADJ протест_NOUN,1
2790,2790,обнаруживать_VERB волшебный_ADJ тумбочка_NOUN глава_NOUN гибдд_NOUN ставропольский_ADJ край_NOUN снимать_VERB обвинение_NOUN коррупция_NOUN,1
2791,2791,лукашенко_NOUN предлагать_VERB переводить_VERB навальный_ADJ минский_ADJ сизо_NOUN,1
2792,2792,глава_NOUN роскосмос_NOUN выступать_VERB просветительский_ADJ миссия_NOUN американский_ADJ школьник_NOUN,1
2793,2793,metoo_X американка_NOUN детство_NOUN посещать_VERB мавзолей_NOUN ленин_NOUN рассказывать_VERB домогательство_NOUN сторона_NOUN вождь_NOUN мировой_ADJ пролетариат_NOUN,1
2794,2794,египетский_ADJ власть_NOUN передавать_VERB голова_NOUN аменхотепа_NOUN iii_X,0
2795,2795,алтайский_ADJ край_NOUN подымать_VERB средний_ADJ зарплата_NOUN регион_NOUN путем_ADP увеличение_NOUN число_NOUN член_NOUN краевой_ADJ правительство_NOUN,1
